tweet_wakati,emoji
"🐴🦌 だ ね 😩💨💢 
",😩
"ｩ 〜 〜 〜 〜 〜 ン だ から お 胸元 ‼ ️ ‼ ️ ‼ ️ たんぱく質 しまえ 😩 ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ 
",😩
"今 見 て たら 最後 の 最後 切れ て た 😩😩 
",😩
"この 人 たち 抜け 方 だるい 😩😩😩😩😩 
",😩
"調子 劇 悪 にて 、 今日 は お 休み です 。 今日 の 検証 は 体調 が 戻り 次第 やり ます 😩 夏場 の 疲れ が 出 た の か な 🥺 
",😩
"酷い です ね 😩 
",😩
"🔥 さん は 、 もう お腹 いっぱい に なり まし た 。 食傷 気味 😩 
",😩
"めっちゃ 迷惑 だ ね 😩 
",😩
"ｱｧ … 😩 
",😩
"なんか 最後 の 最後 切れ て た ん だ けど 😩 
",😩
"凄い タイミング で www 😩 
",😩
"すん げ ぇ ツイ 廃 ぶり 😩😩 
",😩
"自分 も まさに なつ は と 同じ 感じ 😩 その 気持ち めちゃくちゃ 分かる ｡ 周り の 人 が どんなに 良く て も 上司 が アレ なら もう 最悪 🙃 大抵 そういう 人 は 昔 は ブイ ブイ 言わ せ て まし た みたい な 人達 だ から めちゃくちゃ イキ っ てる よ ね 😩 上司 は 教える 事 も 大事 だ けど ､ 先ず は 従業 員 を 働き やすい 環境 に しろ よ と 思う わい … ｡ 
",😩
"ハッキリ 参拝 する って 言っ た の 一 人 か 〜 😩 
",😩
"タダ より 高い もの は ない と は この 事 😩 
",😩
"燐 、 基本 的 に 酒 強く て 酔っ た フリ し て ニ に ダル 絡み する が いい加減 ニ も そんな こと わかっ てる ので 「 も 〜 う ざい 😩💢 そういう の いい から 缶 片付け て 💢 」 って すり すり し て くる 頭 を 引っ剥がす と 途端 に ぶす くれ た 燐 が 珍しく マジ で 酔っ て て 「 そういう の いい 、 ってな ン だ よ 」 って ガン 拗ね する ので 少々 慌てる 
",😩
"風間 さん の 義足 を 初めて の 時 は ジーッ と 見 ちゃう かも しれ ない から 許し て ほしい 。 大変 そう な ん だ ぞ 〜 😩 って なる けど 、 気 に し て ない と 言っ たら ニコニコ ☺ ️ する から 
",😩
"そして 帰り に 雨 に 降ら れる という ☔ 😩 なんで 私 が 洗濯 行く と 毎回 雨 な の ？ ？ 😩😩😩 ☔ 
",😩
"あー うらやましい 😭😭😭 ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ‼ ️ ケンタ の 食べ た こと ない から ケンタ の 食べ よっ か な 😩 
",😩
"眠く て ヤバ い 😩 
",😩
"今 から め ー ちゃん って 名前 に 改名 し て こよ う か な 😩💦 
",😩
"家族 よ 、 もう 余計 な 食べ物 は 残す で ない 😩 
",😩
"ハッキリ 参拝 する って 言っ た の 一 人 か 〜 😩 
",😩
"今 漸く 37 度 まで 落ち た けど 結局 丸 一 日 体調 不良 だっ た よ 😩 
",😩
"無地 や 単色 塗り の 上 だ と 簡単 に 消さ れ ます 😩 
",😩
"なんで 自分 で カバレッジ 確認 し て 歯医者 行か ない と いけ ない ん だ よ 😩 
",😩
"高い 保険 払っ てる のに X - ray カバー さ れ て ない の な ん な ん ！ ？ ！ ？ 😩😩😭 
",😩
"遅刻 で も なん でも いい から 生誕 イラスト 完成 さ せ たい ん だ けど 今 は 何 し て も 上手く いか ない 時期 だ ぁ ダメ だ ぁ 😩 一旦 違う の 描こ う 
",😩
"柔軟 な 発想 力 と 、 細かい ところ へ の 気 付き と 、 とらわれ ない 視点 の どれ も とても 大切 で ある 事 は 充分 に わかっ て いる けど 全部 難しい ん だ よ なー も ー 😩 
",😩
"鈴木 みのり の オト ボケ も すごい な 😩 ｱ ~ ﾔﾀﾞﾔﾀﾞ 
",😩
"いつ に なっ たら 直線 で 歩ける ん でしょ う か 😩😩😩 
",😩
"今日 ワクワクチンチン 1 回 目 だ から 震え て 眠ろ う … 😩 
",😩
"次 は 繋げ て よ ね 、 化粧 も 落とさ ず 寝 て しも て た 😩 
",😩
"パパ が お菓子 も ぐもぐするのは 可愛 すぎ 😩 
",😩
"え ！ いき たかっ た です 😩 
",😩
"スノウ 様 可愛い すぎ 😩 
",😩
"公共 交通 機関 や 施設 の 障害 者 割引 など の 支援 制度 は 、 障害 者 が 障害 を 抱え て いる こと による 様々 な 損失 に 比べ たら 焼け石 に 水 に も なら ない のに 、 それ を 知ら ず に 「 ズル い 」 と 喚き 立てる 人 たち が 世間 に は 溢れ 返っ て い ます ね 😩 
",😩
"日本 と 停滞 期間 と ほぼ 同じ 😩 
",😩
"うち で も やる 人 が 居 ます 😩 
",😩
"身体 が 。 。 おかしく なる 😩 
",😩
"😪😴💤🐑🐑🐑🐑🐑🐑🐑🐑🐉 
",😪
"おやすみなさい 😪💤 
",😪
"える とん で グッ ナイ 😪 
",😪
"よし 、 平場 予想 終わり 😪 
",😪
"たっぷり お は 〜 😪 
",😪
"完走 😪 
",😪
"むにゃむにゃ ... 😪💕 
",😪
"おやすみなさい 😪 
",😪
"そろそろ 寝よ う 。 😪😪 
",😪
"イチャイチャ し て おやすみなさい 😪 
",😪
"今日 の よく 動く ぬこ た さん を 置い て 眠り ます 😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"おやすみ 😪 
",😪
"なんで この 時間 って ポテト 食べ たく なる ん や ろか … デブ の 思考 😪 
",😪
"起き たら 日記 かく ねー ！ 😪😪 
",😪
"案の定 、 即 爆睡 😪 
",😪
"おやすみ ー !! 😪 
",😪
"おやすみ 😪 
",😪
"おやすみなさい ！ ！ 😪 
",😪
"寝る ！ おやすみなさい ！ 😪💤💤 
",😪
"おやすみなさい 😪 
",😪
"ここ 最近 は 秒 で 載せる もん な ？ ？ リア タイ し た 意味 ？ ？ て 思う レベル で 爆速 で のせる もん な ？ ？ 3 時 に なっ た 瞬間 あきらめ て ねる わ 😪 
",😪
"夕食 どき に 起き て き た 、 ぎゃ ー つく ボーイ が まだ 寝 ない 😪🥱 
",😪
"おやすみなさい 😪 
",😪
"ナマーガスキン か な ？ おやすみなさい 😪 
",😪
"美雨 ちゃん おやすみ 😪💤💤 
",😪
"眠く なっ て き た わかる 眠い 😪 次 は もっと 早め に 入っ て みんな と お話 し なきゃ 🥺 
",😪
"少し だけ 横 に … 😪 
",😪
"おやすみ ぃ 😪 
",😪
"おやすみなさい 😪 
",😪
"動画 流れ て き た ん だ けど 、 さっき と 衣装 が 違う の よ ！ ！ タイム テーブル ほしい 😂 仮眠 とろ う ！ 睡眠 大事 😪 ✨ 
",😪
"3 時 まで 起き て よう かなっ て 😪 
",😪
"おやすみなさい 😪😴💤 
",😪
"おやすみ 😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"おやすみなさい 😪 
",😪
"ガチナイス ！ ！ お疲れ様 です 😊 これ で ゆっくり 寝 れる 😪😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"おやすみなさい 😪 
",😪
"寝る 、 おやすみ 😪 
",😪
"戸部 くん と 私 の カップリング 固定 です 地雷 です 去れ ーーーーーーーーーーーーー 😀😃😄😁😆😅😂🤣🥲 ☺ ️ 😊 😇 🙃 🙂 😉 😌 😍🥰😘😗😙😚😋😛😝😜🤪🤨🧐🤓😎🥸🤩🥳😏😒😞😟😔😕🙁 ☹ ️😣😖😫😩🥺😢😭😤😠😡🤬🤯😳🥵🥶😱😶 ‍ 🌫 ️😨😰😥😓🤔🤗🤭🤫🤥😶😐😑😬🙄😯😦😧😮🥱😲😴🤤😪😮 ‍ 💨😵😵 ‍ 💫🤐🥴🤢🤮🤧😷🤒🤕🤑🤠 
",😪
"おれ 、 七 時 に 😪💤💤 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"頑張っ て 起き て て 良かっ た ～ 😪 
",😪
"おやすみなさい です 😪 
",😪
"おやすみ 😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"たしかに 子守 唄 に なっ ちゃ … ぐぅ 😪 
",😪
"いつ まで 起き て ない と いけ ない ん だろ か 🥱😴🤤😪 ww 
",😪
"限界 😪💤 
",😪
"夜 更かし 良く ない 😞 もう 寝よ う 😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"前半 終わり 、 安間 さん が 溶け込ん で ENJOY し てる の が よく わかっ て 嬉しい 。 限界 な ので 離脱 し ます 〜 😪 
",😪
"あ 、 、 、 あと ちょっと 、 無念 、 、 、 😪 
",😪
"そわそわ 、 し て た ので 寝 ます 😪 
",😪
"おやすみ 😪 
",😪
"おやすみなさい 😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"ねむ ねむ 😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"おやすみなさい 😪 また 明日 (*^^*) 👋👋 
",😪
"😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"園芸 クエ 進め て たら 紅蓮 に 行け って 言わ れ た ので 寝 ます 😪 ( イシュガルド 出 たく ない 
",😪
"UK だ と 見れ た ツイート も ある し よく 分かん ない な … … 🪐 は まだ か な 眠い 😪 
",😪
"全然 大丈夫 です 。 寝 て ください 😪 
",😪
"😪😪😪 
",😪
"Coldplay が まだ だ から 、 それ が そろそろ 来る ん じゃ ない か っぽい こと を 今 聞い て き た から ３ 時 まで は 頑張ろ う か と 😪💦 
",😪
"も ー 起き てる の 無理 ー 😪 
",😪
"おやすみ 😪 
",😪
"ね ね ね ね 眠い ね 🥱 butter は ない の か な … 。 おやすみ 〜 😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"おやすみなさい 😪 
",😪
"おやすみ 😪 
",😪
"完走 😪 
",😪
"禁書 プレマ 対戦 あり が つ ござい まし た ー おや し ゅみ 😪 
",😪
"おやすみ な さ ー い 😪 
",😪
"第 37 回 週間 お 題 『 運転 席 』 『 目 を こする 』 🌇🚙😪 
",😪
"そろそろ 寝る か 😪😪😪 
",😪
"3 時 まで 出 なかっ たら 寝 ちゃお … 😴😪 
",😪
"おやすみ 😪 
",😪
"むにゃむにゃ むにゃ 😪 
",😪
"Butter 、 UK アミ さん の ツイ 流れ て き て た けど 眠い ん だ が ... 😪 
",😪
"天城 兄弟 の バンジー 見届け た まで は 記憶 あっ て その後 スヤァ 😪 し て て 雷 で 起こさ れ たら 世界 変わっ て た … なに … ジュン くん … （ 震 ） 
",😪
"さすが に 寝よ う 😪 
",😪
"3 時 に は 寝よ う 😪😪 
",😪
"おやすみ な さ ー い 😪 
",😪
"( 遅い ので これ にて 寝 ます 😪 
",😪
"おやすみなさい 😪🛌 ✩.* ˚ 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"ちょっと ねむく なっ て き た 😪 
",😪
"多分 明日 明後日 に 行く はず ... 😪💤 
",😪
"友達 と 通話 し て たら もう こんな 時間 。 寝 なきゃ 😪 
",😪
"集中 力 切れ た 😪 
",😪
"なので 私 は 寝 ます 😪😪 
",😪
"テテ ちゃん も かっこよかっ た 🥺 ジミン さん の 青 スーツ もっと 拝み たい … 😪 絶対 アーカイブ ある よ ね 😪😪 
",😪
"私 も 気長 に 頑張り ます 😪 
",😪
"しっかり 寝 て 復活 さ せる に ぇ 😪 
",😪
"私 は 3 時 に なっ たら 強制 的 に 寝 ます 😪 笑 
",😪
"ちと 、 ぶり っ子 さ せ て しまっ た 😫 
",😫
"可愛い な へ いちょう 😫 ❣ ️ ❣ ️ ❣ ️ ❣ ️ 
",😫
"さ 「 ちょっと ー ！ 君 の おにぎり 、 みんな に 笑わ れ た ん だけ どー ！ ！ でけ ーー よ ！ ！ ！ ！ 😫 」 
",😫
"ん もぉ ー 😫 
",😫
"パーフェクトオベロン に さ せ て から 他 キャラ 育成 な ので 道のり は 長い です ね 😫 
",😫
"web 投票 大 ピンチ な ので 、 どうか 残り 1 ヶ月 毎日 投票 し て くれ たら 嬉しい です 😫🙇 ‍♀ ️ 
",😫
"ほんとに 開き直っ ちゃ おしまい だ と 思い ます 😫 
",😫
"ええ … … … … … … … … … … 😫 
",😫
"そりゃ 、 知ら ん かっ た 😫 
",😫
"つぶやい て ちょっと は 発散 。 。 😫 
",😫
"RT も ありがと 😫 
",😫
"常に トイレ に 行き たい 感じ が 何より 辛い かも 😫 
",😫
"そして 、 苦手 な 助産 師 さん で 萎え た 😫 話し方 怖い よー 😫 
",😫
"クラン 内 秘匿 TL 😫 
",😫
"ひゃー 眠い ー 😫 
",😫
"戸部 くん と 私 の カップリング 固定 です 地雷 です 去れ ーーーーーーーーーーーーー 😀😃😄😁😆😅😂🤣🥲 ☺ ️ 😊 😇 🙃 🙂 😉 😌 😍🥰😘😗😙😚😋😛😝😜🤪🤨🧐🤓😎🥸🤩🥳😏😒😞😟😔😕🙁 ☹ ️😣😖😫😩🥺😢😭😤😠😡🤬🤯😳🥵🥶😱😶 ‍ 🌫 ️😨😰😥😓🤔🤗🤭🤫🤥😶😐😑😬🙄😯😦😧😮🥱😲😴🤤😪😮 ‍ 💨😵😵 ‍ 💫🤐🥴🤢🤮🤧😷🤒🤕🤑🤠 
",😫
"いさ むんさああん 😭😭😭 配信 も RT も 投票 も 全部 支え て くれ て ありがとう 😫 ♥ ️🙇 ‍♀ ️ 
",😫
"😫😫😫😫😫😫😭😭😭😭😭😭🙏🙏🙏🙏🙏🙏🙏🙏 
",😫
"血液 に なっ ちゃ い まし た 😫 
",😫
"え 、 そんなに 臭い 💩💨😫 
",😫
"小沢 さん も もう 引退 さ れ たら よろしい か と 😫 
",😫
"なん だ この 頭痛 … 😫 
",😫
"ミント の 辛 さ が 苦手 で 普段 は 画像 の 左 ソフト ミント を 買っ てる ん です けど 、 いつも お 店 に 3 つ 並ん でる ところ 今回 は 2 つ しか 置い て なかっ た みたい で 、 それ に 気づか ず クールミント は 無理 な やつ だ から そう じゃ ない 方 っていう 消去 法 で 選ん で しまっ て … … 今 使っ て 😵💫 パッケージ に シトラスミント って 書い て ある 😫 
",😫
"ば ぁば から LINE き て 今度 くる 台風 ちょ ー つよ ぃんだって 😫🌪 
",😫
"ダメ よ ダメ よ って 思い ながら ちょっと だけ !!! って ドラマ 見 始め たら たっぷり 2 話 も 見 ちゃっ た 😫 
",😫
"ヒナ ノ さん 😖😖 本当 お忙しい 中 時間 割い て くれ て 感謝 しか 無い です 😫 ♥ ️ 
",😫
"Brighter の MV も 見 たい 😫💞💞 
",😫
"メルカリ で ヤバ い やつ に 住所 知ら れ て も うた 😫 もう 引っ越し たい 
",😫
"車 酔い し て 気持ち 悪い 😫 
",😫
"キラキラ 綺麗 な お 魚 さん で 使用 し て まし た が 、 目 が 怖い 等 も ある と 思う ので 、 今後 の 動画 で は リアル な お 魚 さん 使用 し ない よう に し ます ね 😫 
",😫
"まじ です か 😫 
",😫
"中腰 挑発 は 再建 余裕 です けど レッグラリアット 面倒く さ ーー 😫 
",😫
"あつ さ あ あん 😻 ❣ ️ ほんと 毎日 ありがとう 😫 ♥ ️ 
",😫
"入る のに お金 かかる ん だ し 、 もっと 在庫 入れ と い て よ 😫 
",😫
